title,time,url,title_cut,title_rank
警惕一些保险从业人员违规销售非保险金融产品,2018-05-01 01:10,http://www.sohu.com/a/230018701_117503,"['警惕', '保险', '从业人员', '违规', '销售', '保险', '金融', '产品']",-1
悲催！美元技术面惊现“噩兆” 这一资产缘何突然大爆发？,2018-05-01 01:07,http://www.sohu.com/a/230018515_119759,"['美元', '技术', '惊现', '噩兆', '资产', '爆发']",-1
今起高铁上吸烟者180天内限制乘车,2018-05-01 01:06,http://finance.sina.com.cn/china/gncj/2018-05-01/doc-ifzvpatr6746421.shtml,"['高铁', '吸烟者', '天内', '限制', '乘车']",-1
他们正改变我们的生活 聚焦新业态下的劳动者,2018-05-01 01:03,http://finance.sina.com.cn/roll/2018-05-01/doc-ifzvpatr6741794.shtml,"['改变', '生活', '聚焦', '业态', '劳动者']",-1
本周FOMC会议及非农强势来袭 黄金震荡加剧面临大考,2018-05-01 01:03,http://www.sohu.com/a/230018349_119759,"['fomc', '会议', '强势', '黄金', '震荡', '加剧', '面临', '大考']",-1
英国零售业大动作 两大超市巨头合并,2018-05-01 01:00,http://finance.sina.com.cn/stock/usstock/c/2018-05-01/doc-ifzvpatr6732686.shtml,"['英国', '零售业', '动作', '超市', '巨头', '合并']",11
英国零售业大动作 两大超市巨头合并,2018-05-01 00:48,http://www.sohu.com/a/230017831_119759,"['英国', '零售业', '动作', '超市', '巨头', '合并']",11
这家商场销售业绩连续12年第一 获全国工人先锋号称号,2018-05-01 00:44,http://www.sohu.com/a/230017665_384655,"['商场', '销售', '业绩', '全国', '工人', '先锋号', '称号']",-1
美国3月份二手房签约低于预期 库存困乏遏制房产市场,2018-05-01 00:41,http://finance.sina.com.cn/stock/usstock/c/2018-05-01/doc-ifzvpatr6695769.shtml,"['美国', '月份', '二手房', '签约', '低于', '预期', '库存', '困乏', '遏制', '房产', '市场']",-1
宫颈癌九价疫苗批准上市 专家：男性也应接种,2018-05-01 00:34,http://www.sohu.com/a/230017604_120802,"['宫颈癌', '疫苗', '批准', '上市', '专家', '男性', '接种']",-1
快递新规今起正式实施 快递员拒绝送货上门属违规,2018-05-01 00:34,http://finance.sina.com.cn/roll/2018-05-01/doc-ifzvpatr6680930.shtml,"['快递', '实施', '快递', '拒绝', '送货上门', '违规']",-1
PIMCO：全球央行“货币冷战” 美元将持续走强,2018-05-01 00:28,http://www.sohu.com/a/230017126_130887,"['pimco', '全球', '央行', '货币', '冷战', '美元']",-1
“五一”特别关注：劳动者的这些权益你都享受了吗？,2018-05-01 00:26,http://finance.sina.com.cn/china/gncj/2018-05-01/doc-ifzvpatr6664581.shtml,"['关注', '劳动者', '权益', '享受']",-1
一批新规今起实施：泄露快递用户隐私最高罚10万,2018-05-01 00:25,http://finance.sina.com.cn/china/gncj/2018-05-01/doc-ifzvpatr6663392.shtml,"['实施', '泄露', '快递', '用户']",-1
香港金管局英国投资曝光 动用25亿外储扫货伦敦房产,2018-05-01 00:15,http://finance.sina.com.cn/china/gncj/2018-05-01/doc-ifzvpatr6641008.shtml,"['香港', '金管局', '英国', '投资', '曝光', '动用', '外储', '扫货', '伦敦', '房产']",-1
如何看待小米IPO在即，周光平、黄江吉两位联合创始人离职？,2018-05-01 00:01,http://www.sohu.com/a/230009051_614005,"['看待', '小米', 'ipo', '周光平', '黄江', '联合', '创始人', '离职']",-1
如何评价蔚来汽车车还没卖就要IPO了？,2018-05-01 00:01,http://www.sohu.com/a/230007812_614005,"['评价', '汽车', '没卖', 'ipo']",-1
全力服务粤港澳大湾区建设 打造国际一流投行,2018-05-01 00:00,http://www.sohu.com/a/230026200_161794,"['全力', '服务', '粤港澳', '大湾', '建设', '打造', '国际', '一流', '投行']",-1
答好危房改造“三道题”,2018-05-01 00:00,http://www.sohu.com/a/230026714_161794,['危房改造'],-1
重点强化对基层国企执纪审查,2018-05-01 00:00,http://www.sohu.com/a/230026712_161794,"['重点', '强化', '基层', '国企', '执纪', '审查']",-1
一运输公司称预计年减负500万元,2018-05-01 00:00,http://www.sohu.com/a/230026817_161794,"['运输', '公司', '预计', '减负']",-1
今日16时或现假期返程最高峰,2018-05-01 00:00,http://www.sohu.com/a/230026628_161794,"['返程', '最高峰']",-1
民生银行广州分行获广东省“五一劳动奖状”,2018-05-01 00:00,http://www.sohu.com/a/230026815_161794,"['民生银行', '广州', '分行', '广东省', '五一劳动', '奖状']",-1
内政大臣辞职英首相又损一将,2018-05-01 00:00,http://www.sohu.com/a/230026623_161794,"['内政', '大臣', '辞职', '英首相', '损一']",-1
广东今年4月PMI为52.2,2018-05-01 00:00,http://www.sohu.com/a/230026901_161794,"['广东', 'pmi']",-1
市场乐观美元继续反弹 黄金震荡下行跌破200日均线,2018-04-30 23:53,http://www.sohu.com/a/230015311_119759,"['市场', '美元', '继续', '黄金', '震荡', '下行', '跌破', '均线']",-1
超六成公司一季报业绩增长 81股中期业绩预增超50%,2018-04-30 23:51,http://finance.sina.com.cn/stock/s/2018-04-30/doc-ifzvpatr6581312.shtml,"['公司', '季报', '业绩', '业绩', '预增']",-1
5月1日这些新规将实施 高铁吸烟机场闹事者要小心,2018-04-30 23:50,http://finance.sina.com.cn/china/gncj/2018-04-30/doc-ifzvpatr6579982.shtml,"['规将', '实施', '高铁', '吸烟', '机场', '闹事者', '小心']",-1
导演刘若英和片方分别回应后来的我们退票异常事件,2018-04-30 23:37,http://finance.sina.com.cn/china/gncj/2018-04-30/doc-ifzvpatr6552206.shtml,"['导演', '刘若英', '和片方', '回应', '退票', '事件']",-1
阿布扎比拟出虚拟货币资产监管框架 主要将影响什么,2018-04-30 23:20,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6507142.shtml,"['阿布扎比', '拟出', '虚拟', '货币', '资产', '监管', '框架', '影响']",-1
汇市月评：政经喜讯不断日元失血，美元王者归来迎挑战,2018-04-30 23:17,http://www.sohu.com/a/230018568_420078,"['汇市', '政经', '喜讯', '日元', '失血', '美元', '王者', '归来', '挑战']",-1
内地访港旅客口味转变：从购物行到深度自然文化体验,2018-04-30 23:17,http://finance.sina.com.cn/china/gncj/2018-04-30/doc-ifzvpatr6498995.shtml,"['内地', '旅客', '口味', '转变', '购物', '行到', '深度', '文化', '体验']",-1
白银ETF投资者正在以2015年以来最快速度撤退,2018-04-30 23:16,http://finance.sina.com.cn/7x24/2018-04-30/doc-ifzvpatr6495896.shtml,"['白银', 'etf', '投资者', '速度', '撤退']",-1
这家美国巨头发明了洗衣机 如今干不过美的格力海尔,2018-04-30 22:53,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6428217.shtml,"['美国', '巨头', '发明', '洗衣机', '美的', '格力', '海尔']",-1
印度实现全国村庄电网全覆盖,2018-04-30 22:44,http://www.sohu.com/a/230010990_267106,"['印度', '实现', '全国', '村庄', '电网', '覆盖']",-1
围剿与反围剿--发达国家如何绞杀中国制造,2018-04-30 22:40,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6393277.shtml,"['围剿', '围剿', '发达国家', '绞杀', '中国', '制造']",-1
阿布扎比拟出虚拟货币资产监管框架 来看看主要将影响什么？,2018-04-30 22:39,http://www.sohu.com/a/230011055_119759,"['阿布扎比', '拟出', '虚拟', '货币', '资产', '监管', '框架', '看看', '影响']",-1
收购与反收购--聊聊外资对中国制造的并购,2018-04-30 22:33,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6375711.shtml,"['收购', '反收购', '聊聊', '外资', '中国', '制造', '并购']",-1
英国基金继续买入股票卖出公债 仍看好全球经济前景,2018-04-30 22:30,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6365006.shtml,"['英国', '基金', '继续', '买入', '股票', '卖出', '公债', '看好', '全球', '经济', '前景']",-1
黄金原本低迷不振 突然迎来转机？,2018-04-30 22:25,http://www.sohu.com/a/230010178_119759,"['黄金', '原本', '低迷不振', '迎来', '转机']",-1
最知名的原油对冲基金经理放话：300美元油价不是“没可能”,2018-04-30 22:16,http://www.sohu.com/a/230009624_130887,"['知名', '原油', '对冲', '基金', '经理', '美元', '油价']",-1
【海通非银孙婷团队】光大证券2018年一季报点评：资管、自营大幅增长，业绩高增速,2018-04-30 22:16,http://www.sohu.com/a/230014410_619352,"['海通', '银孙婷', '团队', '光大', '证券', '季报', '点评', '资管', '自营', '业绩', '增速']",-1
【海通非银孙婷团队】长江证券2017年年报点评：乘金融科技之风，业务模式深度转型,2018-04-30 22:16,http://www.sohu.com/a/230014501_619352,"['海通', '银孙婷', '团队', '长江', '证券', '年报', '点评', '金融', '科技', '业务', '模式', '深度', '转型']",-1
一穷二白的小县城成国际交易中心 义乌精神世人感叹,2018-04-30 22:13,http://finance.sina.com.cn/china/gncj/2018-04-30/doc-ifzvpatr6318764.shtml,"['一穷二白', '县城', '国际', '交易中心', '义乌', '精神', '世人', '感叹']",-1
免费的安卓帮国产手机击败苹果三星 谷歌赚到什么？,2018-04-30 22:13,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6317981.shtml,"['免费', '安卓', '国产手机', '击败', '苹果', '三星', '谷歌', '赚到']",-1
一群阿拉伯后裔，何以垄断半个中国的“脚下生意”？,2018-04-30 22:08,http://www.sohu.com/a/230009315_212351,"['阿拉伯', '后裔', '垄断', '中国', '生意']",-1
港股融资额11年翻9倍 香港证监会很忧虑,2018-04-30 22:04,http://www.sohu.com/a/230008693_130887,"['港股', '融资额', '香港', '证监会', '忧虑']",-1
为规避美国制裁 伊朗称国家加密货币进入试验阶段,2018-04-30 22:00,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6275745.shtml,"['规避', '美国', '制裁', '伊朗', '国家', '加密', '货币', '进入', '试验', '阶段']",-1
做空中国企业和经济的大空头损失惨重，认赔！称再不黑中国！,2018-04-30 21:59,http://www.sohu.com/a/230008475_194632,"['中国', '企业', '经济', '空头', '损失惨重', '认赔', '中国']",-1
黄金月评：多空对峙后者略占上风，摆脱区间束缚需大爆点,2018-04-30 21:56,http://www.sohu.com/a/230015097_420078,"['黄金', '对峙', '后者', '占上风', '摆脱', '区间', '束缚', '需大', '爆点']",-1
AETOS艾拓思:GDP表现不佳 英镑遭重挫,2018-04-30 21:53,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-30/doc-ifzvpatr6262391.shtml,"['aetos', '艾拓思', 'gdp', '表现', '重挫']",-1
兴业投资:非美跌势普遍暂缓 GDP疲弱英镑一泻千里,2018-04-30 21:52,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-30/doc-ifzvpatr6259145.shtml,"['兴业', '投资', '非美', '跌势', 'gdp', '一泻千里']",-1
西太平洋银行：欧银“戒骄戒躁” 欧元/美元或跌破1.20,2018-04-30 21:51,http://www.sohu.com/a/230007800_119759,"['西太平洋', '银行', '欧银', '戒骄戒躁', '欧元', '美元', '跌破']",-1
英银5月加息恐泡汤，英镑连绵跌势远未至尽头！,2018-04-30 21:49,http://www.sohu.com/a/230015292_420078,"['英银', '加息', '泡汤', '跌势']",-1
兴业投资:美元获利了结 黄金小幅反弹,2018-04-30 21:41,http://finance.sina.com.cn/money/forex/forexfxyc/2018-04-30/doc-ifzvpatr6230278.shtml,"['兴业', '投资', '美元', '获利', '了结', '黄金', '小幅']",-1
倒计时！美国盟友钢铝关税豁免期限将在5月1日结束,2018-04-30 21:36,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6217294.shtml,"['倒计时', '美国', '盟友', '钢铝', '关税', '豁免', '期限', '结束']",3
美国两大电信运营商宣布合并,2018-04-30 21:21,http://www.sohu.com/a/230005794_267106,"['美国', '电信', '运营商', '宣布', '合并']",-1
【招商策略】成长的曙光——A股2017年报及2018一季报深度分析（0430）,2018-04-30 21:20,http://www.sohu.com/a/230006910_469986,"['招商', '策略', '成长', '曙光', 'a股', '年报', '季报', '深度', '分析']",-1
互金行业或迎最严监管，2000多家网贷平台徘徊“鬼门关”,2018-04-30 21:12,http://www.sohu.com/a/230005270_104421,"['互金', '行业', '监管', '网贷', '平台', '徘徊', '鬼门关']",-1
【弹幕财经】北京停车收费下月调整，不足一个计时单位不收费。网友：关键是要执行下去。,2018-04-30 21:05,http://www.sohu.com/a/230006496_142473,"['弹幕', '财经', '北京', '停车', '收费', '调整', '计时', '单位', '收费', '网友', '关键', '执行']",-1
中国非制造业发展动能增强 呈三大特点,2018-04-30 21:04,http://www.sohu.com/a/230005009_123753,"['中国', '制造业', '发展', '动能', '增强', '特点']",-1
中国非制造业发展动能增强 呈三大特点,2018-04-30 20:57,http://finance.sina.com.cn/roll/2018-04-30/doc-ifzvpatr6090699.shtml,"['中国', '制造业', '发展', '动能', '增强', '特点']",-1
严监管趋势下网贷公司光环渐失 中超控股想卖中超科贷,2018-04-30 20:56,http://www.sohu.com/a/230004127_104421,"['监管', '趋势', '下网', '公司', '光环', '控股', '想卖', '科贷']",-1
高盛客户最关心的问题：上涨的油价！,2018-04-30 20:53,http://www.sohu.com/a/230003434_130887,"['高盛', '客户', '关心', '问题', '油价']",-1
消息称大众汽车在与滴滴出行商谈组建合资公司,2018-04-30 20:44,http://finance.sina.com.cn/7x24/2018-04-30/doc-ifzvpatr6052202.shtml,"['消息', '大众汽车', '滴滴', '出行', '商谈', '组建', '合资', '公司']",-1
响应“一带一路”倡议 伊利助推全面开放新格局,2018-04-30 20:40,http://www.sohu.com/a/230007016_220095,"['响应', '一带', '倡议', '伊利', '助推', '全面', '开放', '新格局']",-1
刘若英工作室发表声明：希望早日回归更纯粹电影讨论,2018-04-30 20:33,http://finance.sina.com.cn/china/gncj/2018-04-30/doc-ifzvpatr6022410.shtml,"['刘若英', '工作室', '发表声明', '希望', '回归', '电影', '讨论']",-1
聚美优品公布股票回购计划 盘前涨超10%,2018-04-30 20:33,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6022775.shtml,"['聚美', '优品', '公布', '股票', '回购', '计划', '盘前']",-1
信托主动出击资管新规，204家财富管理中心磨刀霍霍,2018-04-30 20:31,http://www.sohu.com/a/230002405_313745,"['信托', '主动出击', '资管', '财富', '管理中心', '磨刀霍霍']",-1
与Space X的明争暗斗 贝索斯的太空梦正照进现实,2018-04-30 20:27,http://finance.sina.com.cn/stock/usstock/c/2018-04-30/doc-ifzvpatr6006494.shtml,"['space', '明争暗斗', '贝索斯', '太空', '梦正', '照进', '现实']",-1
挣的比大学生多？最新调查农民工月均收入3485元,2018-04-30 20:20,http://www.sohu.com/a/230001827_114988,"['大学生', '调查', '农民工', '月均', '收入']",-1
英国超市巨头达成合并协议,2018-04-30 20:19,http://www.sohu.com/a/230001728_267106,"['英国', '超市', '巨头', '达成', '合并', '协议']",11
聚美优品公布股票回购计划 盘前涨超10%,2018-04-30 20:13,http://finance.sina.com.cn/stock/zqgd/2018-04-30/doc-ifzvpatr5966235.shtml,"['聚美', '优品', '公布', '股票', '回购', '计划', '盘前']",-1
在北上广的女记者，她们过得怎么样,2018-04-30 20:02,http://www.sohu.com/a/230001296_250147,[],-1
杜高斯贝银行:欧元、英镑、日元短线走势前瞻,2018-04-30 20:01,http://www.sohu.com/a/230000653_119759,"['高斯', '银行', '欧元', '日元', '走势', '前瞻']",-1
掏空长辈“6个钱包”买房，究竟是啃老还是投资？,2018-04-30 19:50,http://www.sohu.com/a/230000006_454096,"['掏空', '长辈', '钱包', '买房', '投资']",-1
芒格：如果历史是向导，期待意外的事件发生,2018-04-30 19:49,http://www.sohu.com/a/230000801_143019,"['芒格', '历史', '向导', '期待', '事件', '发生']",-1
半岛局势忧虑降温美日续攻110，需警惕特朗普再放大招,2018-04-30 19:45,http://www.sohu.com/a/230007645_420078,"['半岛', '局势', '忧虑', '降温', '美国', '警惕', '特朗普', '放大']",-1
